,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Has Alley,Has Pool,Has Fence,Has Misc Feature,Mas Vnr Type_Encoding,Has Bsmt,Encoded Bsmt Qual,Bsmt Cond Encode,Bsmt Exposure Encode,BsmtFin Type 1 Encode,BsmtFin Type 2 Encode,Has Garage,Garage Type Encode,Has FirePlace,Fireplace Qu Encode,Garage cond,Bsmt Qual Encoded,Mas Vnr Type Encode
1124,60,FV,75.0,9375,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,0.0,0.0,1053.0,GasA,Ex,Y,SBrkr,1053,939,0,1992,0.0,0.0,2,1,3,1,Gd,9,Typ,1,2003.0,2.0,648.0,Y,140,45,0,0,0,0,0,8,2008,WD ,Normal,250000,0,0,0,0,1,1,0,5,3,6,6,1,1,1,2,,0,1
1125,60,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,0.0,0.0,1026.0,GasA,Ex,Y,SBrkr,1026,932,0,1958,0.0,0.0,2,1,3,1,Gd,9,Typ,1,2005.0,3.0,936.0,Y,154,210,0,0,0,0,0,7,2008,WD ,Normal,250000,0,0,0,0,3,1,2,5,3,6,6,1,1,1,2,,2,3
1126,60,FV,85.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,789.0,0.0,1034.0,GasA,Ex,Y,SBrkr,1050,1028,0,2078,1.0,0.0,2,1,3,1,Ex,8,Typ,1,2008.0,3.0,836.0,Y,0,102,0,0,0,0,0,4,2008,New,Partial,339750,0,0,0,0,4,1,0,5,3,2,6,1,1,1,2,,0,4
1128,20,FV,85.0,10625,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,0.0,0.0,1660.0,GasA,Ex,Y,SBrkr,1660,0,0,1660,0.0,0.0,2,0,3,1,Gd,7,Typ,1,2007.0,3.0,660.0,Y,133,120,0,0,0,0,0,6,2008,WD ,Normal,256000,0,0,0,0,1,1,2,5,0,6,6,1,1,1,2,,2,1
1129,20,FV,62.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,Stone,210.0,Gd,TA,PConc,902.0,0.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,1218,1.0,0.0,2,0,2,1,Gd,6,Typ,0,2008.0,2.0,462.0,Y,168,168,0,0,0,0,0,4,2008,New,Partial,230348,1,0,0,0,4,1,2,5,3,2,6,1,1,0,3,,2,4
1130,60,FV,64.0,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,503.0,0.0,864.0,GasA,Ex,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,2003.0,2.0,673.0,Y,216,56,0,0,0,0,0,5,2008,WD ,Normal,207500,0,0,0,0,3,1,2,5,3,5,6,1,1,0,3,,2,3
1131,20,RL,63.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,TA,TA,PConc,680.0,0.0,1080.0,GasA,Ex,Y,SBrkr,1080,0,0,1080,1.0,0.0,1,0,3,1,Gd,6,Typ,0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,4,2008,WD ,Normal,141000,0,0,0,0,1,1,2,5,3,2,6,0,6,0,3,,2,1
1132,60,RL,68.0,10110,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,80.0,555.0,835.0,GasA,Ex,Y,SBrkr,835,861,0,1696,1.0,0.0,2,1,3,1,Gd,7,Typ,0,2003.0,2.0,542.0,Y,143,66,0,0,0,0,0,7,2008,WD ,Normal,188000,0,0,0,0,3,1,2,5,2,2,0,1,1,0,3,,2,3
1133,60,RL,67.0,12774,Pave,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,0.0,0.0,835.0,GasA,Ex,Y,SBrkr,835,828,0,1663,0.0,0.0,2,1,3,1,Gd,8,Typ,0,2003.0,2.0,478.0,Y,168,68,0,0,0,0,0,7,2008,WD ,Normal,192500,0,0,0,0,1,1,2,5,0,6,6,1,1,0,3,,2,1
1134,20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,126.0,TA,TA,PConc,80.0,0.0,1175.0,GasA,Ex,Y,SBrkr,1175,0,0,1175,1.0,0.0,1,0,3,1,Gd,6,Typ,0,0.0,0.0,0.0,Y,0,90,0,0,0,0,0,6,2008,WD ,Normal,146000,0,0,0,0,1,1,2,2,3,2,6,0,6,0,3,,2,1
1135,20,RL,66.0,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,646.0,0.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,1,3,1,Gd,6,Typ,0,2004.0,2.0,576.0,Y,0,102,0,0,0,0,0,6,2008,WD ,Normal,159000,0,0,0,0,3,1,5,5,3,2,6,1,5,0,3,,5,3
1136,20,RL,66.0,13695,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,814.0,0.0,1114.0,GasA,Ex,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,Gd,6,Typ,0,2004.0,2.0,576.0,Y,0,78,0,0,0,0,0,7,2008,WD ,Normal,155000,0,0,0,0,3,1,2,5,3,2,6,1,5,0,3,,2,3
1137,60,RL,65.0,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,798.0,GasA,Ex,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,2004.0,2.0,520.0,Y,138,45,0,0,0,0,0,12,2008,WD ,Normal,173000,0,0,0,0,3,1,2,5,3,6,6,1,1,0,3,,2,3
1138,20,RL,81.0,9260,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,1162.0,GasA,Ex,Y,SBrkr,1162,0,0,1162,0.0,0.0,2,0,3,1,Gd,6,Typ,0,2007.0,2.0,483.0,Y,0,32,0,0,0,0,0,3,2008,WD ,Normal,170000,0,0,0,0,3,1,2,5,2,6,6,1,1,0,3,,2,3
1139,60,RL,65.0,8453,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,38.0,Gd,TA,PConc,362.0,0.0,754.0,GasA,Ex,Y,SBrkr,754,855,0,1609,0.0,0.0,2,1,3,1,Gd,6,Typ,0,1995.0,2.0,525.0,Y,0,70,0,0,0,0,0,4,2008,WD ,Normal,182000,0,0,0,0,1,1,2,5,3,2,6,1,1,0,3,,2,1
1140,60,RL,50.0,8480,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,602.0,0.0,886.0,GasA,Ex,Y,SBrkr,886,794,0,1680,0.0,1.0,2,1,3,1,Gd,7,Typ,0,1993.0,2.0,474.0,Y,144,96,0,0,0,0,0,10,2008,WD ,Normal,163000,0,0,0,0,1,1,2,5,3,2,6,1,1,0,3,,2,1
1141,20,RL,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,1138.0,0.0,1408.0,GasA,Ex,Y,SBrkr,1679,0,0,1679,1.0,0.0,2,0,3,1,Gd,7,Typ,1,1994.0,2.0,575.0,Y,224,42,0,0,0,0,0,10,2008,WD ,Normal,193500,0,0,0,0,1,1,2,5,3,2,6,1,1,1,1,,2,1
1142,60,RL,43.0,14565,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,537.0,0.0,832.0,GasA,Ex,Y,SBrkr,832,825,0,1657,0.0,0.0,2,1,3,1,Gd,6,Typ,0,1994.0,2.0,483.0,Y,144,74,0,0,0,0,2000,11,2008,WD ,Normal,189000,0,0,0,1,1,1,2,5,0,2,6,1,1,0,3,,2,1
1143,60,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,472.0,0.0,827.0,GasA,Ex,Y,SBrkr,827,850,0,1677,1.0,0.0,2,1,3,1,Gd,7,Typ,0,2001.0,2.0,627.0,Y,0,68,0,0,0,0,0,9,2008,WD ,Normal,190500,0,0,0,0,3,1,2,5,3,2,6,1,1,0,3,,2,3
1144,60,RL,75.0,8285,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,397.0,0.0,836.0,GasA,Gd,Y,SBrkr,844,893,0,1737,0.0,1.0,2,1,3,1,Gd,7,Typ,0,1992.0,2.0,506.0,Y,192,85,0,0,0,0,0,5,2008,WD ,Normal,175000,0,0,0,0,3,1,2,5,3,2,6,1,1,0,3,,2,3
1145,20,RL,68.0,7153,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,1200.0,0.0,1278.0,GasA,Gd,Y,SBrkr,1294,0,0,1294,1.0,0.0,2,0,3,1,Gd,6,Typ,0,1991.0,2.0,496.0,Y,112,51,0,0,0,0,0,6,2008,WD ,Normal,179200,0,0,1,0,1,1,2,5,3,2,6,1,1,0,3,,2,1
1146,60,RL,76.0,9291,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,426.0,0.0,832.0,GasA,Ex,Y,SBrkr,832,878,0,1710,0.0,0.0,2,1,3,1,Gd,7,Typ,0,1993.0,2.0,506.0,Y,144,70,0,0,0,0,0,6,2008,WD ,Normal,187000,0,0,0,0,1,1,2,5,3,2,6,1,1,0,3,,2,1
1147,120,RL,50.0,8012,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,165.0,841.0,1604.0,GasA,Ex,Y,SBrkr,1617,0,0,1617,1.0,0.0,2,0,2,1,Gd,5,Typ,1,1993.0,2.0,533.0,Y,0,69,0,0,0,0,0,7,2008,WD ,Normal,193000,0,0,0,0,3,1,2,5,3,3,2,1,1,1,1,,2,3
1148,120,RL,55.0,7892,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1993,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,TA,PConc,300.0,0.0,1199.0,GasA,Ex,Y,SBrkr,1199,0,0,1199,0.0,0.0,2,0,2,1,Gd,5,Typ,0,1993.0,2.0,530.0,Y,0,63,0,0,0,0,0,3,2008,WD ,Normal,153900,0,0,0,0,3,1,2,5,3,2,6,1,1,0,3,,2,3
1149,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,53.0,799.0,984.0,GasA,TA,Y,SBrkr,984,0,0,984,1.0,0.0,1,0,3,1,TA,5,Typ,1,1963.0,1.0,384.0,Y,145,56,0,0,0,0,400,8,2008,WD ,Normal,128000,0,0,1,1,3,1,5,2,3,1,0,1,1,1,5,,5,3
1150,20,RL,68.0,12968,Pave,IR2,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,1962,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,737.0,0.0,912.0,GasA,TA,Y,SBrkr,912,0,0,912,1.0,0.0,1,0,2,1,TA,4,Typ,0,1962.0,1.0,352.0,Y,140,0,0,0,176,0,0,9,2008,WD ,Normal,144000,0,0,0,0,3,1,5,5,3,0,6,1,5,0,3,,5,3
1151,20,RL,75.0,8100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,764.0,0.0,864.0,GasA,Ex,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Gd,5,Typ,1,1962.0,1.0,420.0,Y,132,0,0,0,0,0,0,7,2008,WD ,Normal,135000,0,0,0,0,3,1,5,5,3,0,6,1,5,1,5,,5,3
1152,190,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,2fmCon,1Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,890.0,0.0,890.0,GasA,Gd,N,SBrkr,890,0,0,890,1.0,0.0,1,0,3,1,TA,5,Typ,0,1970.0,1.0,308.0,Y,0,0,0,0,0,0,0,4,2008,WD ,Normal,115000,0,0,0,0,3,1,5,1,2,0,6,1,5,0,3,,5,3
1153,20,RL,60.0,6360,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1963,1963,Hip,CompShg,Wd Sdng,HdBoard,None,0.0,TA,TA,CBlock,489.0,0.0,864.0,GasA,TA,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,1963.0,1.0,276.0,Y,0,0,0,0,0,0,650,1,2008,COD,Abnorml,119916,0,0,0,1,3,1,2,2,3,0,6,1,1,0,3,,2,3
1154,20,RL,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,832.0,0.0,912.0,GasA,Gd,Y,SBrkr,912,0,0,912,1.0,1.0,1,0,3,1,Gd,5,Typ,0,1962.0,1.0,288.0,Y,168,0,0,0,0,0,0,5,2008,WD ,Normal,142000,0,0,1,0,3,1,5,5,2,2,6,1,5,0,3,,5,3
1155,20,RL,95.0,19508,Pave,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,5,1974,1974,Gable,CompShg,HdBoard,ImStucc,BrkFace,144.0,TA,TA,CBlock,800.0,0.0,1430.0,GasA,TA,Y,SBrkr,1430,0,0,1430,0.0,1.0,2,0,3,1,TA,6,Typ,2,1974.0,2.0,484.0,Y,117,108,165,0,0,0,0,7,2008,WD ,Normal,192000,0,0,0,0,1,1,5,5,0,0,6,1,1,1,5,,5,1
1156,50,RL,70.0,10759,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,190.0,811.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0,1641,0.0,0.0,2,0,4,1,TA,5,Typ,1,1972.0,2.0,490.0,Y,0,0,92,0,0,0,0,7,2008,WD ,Normal,140000,0,0,1,0,3,1,2,5,3,3,0,1,5,1,2,,2,3
1157,60,RL,68.0,9205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,6,5,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,304.0,Gd,TA,PConc,704.0,0.0,930.0,GasA,Ex,Y,SBrkr,1364,1319,0,2683,1.0,0.0,2,1,4,1,Gd,9,Typ,2,1990.0,2.0,473.0,Y,237,251,0,0,196,0,0,6,2008,WD ,Normal,290000,0,0,0,0,1,1,2,5,3,0,6,1,1,1,2,,2,1
1158,60,RL,105.0,11025,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,9,5,1993,1994,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,568.0,Gd,TA,PConc,520.0,0.0,1848.0,GasA,Ex,Y,SBrkr,1827,959,0,2786,1.0,0.0,2,1,4,1,Gd,10,Typ,1,1993.0,2.0,636.0,Y,294,49,0,0,0,0,0,6,2008,WD ,Normal,372500,0,0,0,0,1,1,2,5,1,1,6,1,1,1,0,,2,1
1159,120,FV,59.0,4282,Pave,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,16.0,0.0,1391.0,GasA,Ex,Y,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,2004.0,2.0,530.0,Y,156,158,0,0,0,0,0,7,2008,WD ,Normal,196000,1,0,0,0,3,1,2,5,2,2,6,1,1,0,3,,2,3
1160,160,FV,35.0,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0.0,0.0,625.0,GasA,Ex,Y,SBrkr,625,625,0,1250,0.0,0.0,2,1,2,1,Gd,5,Typ,0,2006.0,2.0,625.0,Y,0,54,0,0,0,0,0,3,2008,WD ,Normal,171900,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
1161,120,FV,37.0,3435,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,24.0,0.0,1235.0,GasA,Ex,Y,SBrkr,1245,0,0,1245,0.0,0.0,2,0,1,1,Gd,5,Typ,0,2004.0,2.0,495.0,Y,0,100,0,0,0,0,0,6,2008,WD ,Normal,178000,1,0,0,0,3,1,2,5,3,2,6,1,1,0,3,,2,3
1162,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,390.0,0.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,5,Typ,0,2005.0,2.0,480.0,Y,0,166,0,0,0,0,0,5,2008,WD ,Normal,165000,1,0,0,0,3,1,2,5,3,2,6,1,5,0,3,,2,3
1163,160,FV,30.0,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,689.0,GasA,Ex,Y,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,2007.0,2.0,540.0,Y,0,102,0,0,0,0,0,3,2008,WD ,Abnorml,146000,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
1164,160,FV,34.0,3604,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,689.0,GasA,Ex,Y,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,2007.0,2.0,540.0,Y,0,102,0,0,0,0,0,2,2008,WD ,Abnorml,146000,1,0,0,0,3,1,2,5,3,6,6,1,5,0,3,,2,3
1165,160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,549.0,0.0,744.0,GasA,Gd,Y,SBrkr,757,744,0,1501,0.0,0.0,2,1,3,1,TA,6,Typ,0,1999.0,2.0,440.0,Y,0,0,0,0,0,0,0,8,2008,WD ,Normal,179400,1,0,0,0,1,1,2,5,3,0,6,1,5,0,3,,2,1
1166,160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,Stone,216.0,TA,TA,PConc,550.0,0.0,744.0,GasA,Gd,Y,SBrkr,757,792,0,1549,1.0,0.0,2,1,3,1,TA,6,Typ,0,1999.0,2.0,440.0,Y,0,32,0,0,0,0,0,4,2008,WD ,Normal,172900,1,0,0,0,4,1,2,5,3,2,6,1,5,0,3,,2,4
1167,120,FV,68.0,4765,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,2000,Hip,CompShg,MetalSd,MetalSd,BrkFace,260.0,Gd,TA,PConc,1027.0,0.0,1614.0,GasA,Ex,Y,SBrkr,1638,0,0,1638,1.0,0.0,2,0,2,1,Ex,5,Typ,1,2000.0,2.0,495.0,Y,230,68,0,0,0,0,0,7,2008,WD ,Normal,300000,0,0,0,0,1,1,2,5,0,2,6,1,1,1,5,,2,1
1168,120,FV,68.0,4538,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,179.0,Gd,TA,PConc,1004.0,0.0,1310.0,GasA,Ex,Y,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,Gd,5,Typ,1,2001.0,2.0,545.0,Y,277,45,0,0,0,0,0,7,2008,WD ,Normal,285000,0,0,0,0,1,1,0,5,0,2,6,1,1,1,5,,0,1
1169,120,FV,42.0,4385,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,964.0,0.0,1419.0,GasA,Ex,Y,SBrkr,1419,0,0,1419,1.0,0.0,1,1,2,1,Ex,5,Typ,1,2001.0,2.0,588.0,Y,155,58,0,0,0,0,0,9,2008,WD ,Normal,290000,0,0,0,0,3,1,0,5,0,2,6,1,1,1,5,,0,3
1170,120,FV,35.0,4109,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,1141.0,0.0,1557.0,GasA,Ex,Y,SBrkr,1557,0,0,1557,1.0,0.0,2,0,2,1,Ex,5,Typ,1,1999.0,2.0,484.0,Y,124,113,0,0,0,0,0,6,2008,WD ,Normal,305000,0,0,0,0,1,1,2,5,0,2,6,1,1,1,5,,2,1
1171,120,FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,1238.0,0.0,1698.0,GasA,Ex,Y,SBrkr,1709,0,0,1709,1.0,0.0,2,0,2,1,Gd,5,Typ,1,1999.0,2.0,506.0,Y,97,65,0,0,0,0,0,1,2008,CWD,Abnorml,328900,0,0,0,0,1,1,0,5,0,2,6,1,1,1,5,,0,1
1172,160,FV,24.0,2160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,510.0,0.0,600.0,GasA,Ex,Y,SBrkr,624,628,0,1252,1.0,0.0,2,1,2,1,Gd,4,Typ,0,1999.0,2.0,462.0,Y,0,48,0,0,0,0,0,3,2008,WD ,Normal,160000,1,0,0,0,1,1,2,5,3,1,6,1,5,0,3,,2,1
1173,160,FV,24.0,2160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,600.0,0.0,672.0,GasA,Ex,Y,SBrkr,684,720,0,1404,1.0,0.0,2,1,3,1,Gd,5,Typ,0,1999.0,2.0,462.0,Y,20,0,0,0,0,0,0,6,2008,WD ,Normal,170000,1,0,0,0,1,1,2,5,3,2,6,1,5,0,3,,2,1
1174,60,FV,79.0,10646,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,TA,TA,PConc,681.0,0.0,858.0,GasA,Ex,Y,SBrkr,872,917,0,1789,1.0,0.0,2,1,3,1,TA,7,Typ,1,2001.0,2.0,546.0,Y,0,0,0,0,0,0,0,6,2008,WD ,Normal,223000,0,0,0,0,1,1,5,5,3,2,6,1,1,1,5,,5,1
